,Cluster,Chromosome,Start,End,Strand,Description,R30,S30,L30,F30,R45,S45,L45,F45,R85,S85,L85,10DPA,20DPA,IMG,MG,Br,Br3,Br7,Br10,Br15
Solyc07g006000.3,8.0,SL3.0ch07,851684,852028,-,50S ribosomal protein L35 (AHRD V3.3 *** K4CB71_SOLLC)               ,-0.6773429096152751,0.4016468475417141,3.295988169358632,0.7653150032553567,-0.7085940245407949,-0.06080092627184866,2.0720197770060573,-0.3966303962359883,-0.7474146846561138,-0.13527392534848323,0.3873488632231278,-0.47434609903315983,-0.04935525074474133,-0.33609986167001427,-0.3908286727859771,-0.5061626021455687,-0.5369268664292793,-0.58899899885404,-0.6607206572869144,-0.6528227847666862
Solyc07g006020.3,5.0,SL3.0ch07,865308,866227,+,ADIPOR-like receptor (AHRD V3.3 *** W9QY38_9ROSA)                 ,-0.2215386636369034,-0.23017031441096408,-0.21977196743528551,-0.06407834353980327,-0.21749359046678923,-0.23248781835360596,-0.20821456178652512,4.355400787998705,-0.24062313571689975,-0.23160653333126346,-0.24410620448295223,-0.24826561606949996,-0.24508548685191187,-0.25008641446172647,-0.25113151501629,-0.24974951279676863,-0.2501107829348735,-0.2497630608317939,-0.25085005277388606,-0.250267213100962
Solyc07g006040.3,8.0,SL3.0ch07,889961,890219,-,DNA-directed RNA polymerase subunit beta (AHRD V3.3 *** AT4G30845.1)              ,-0.5274957374753584,-0.19717058422270586,1.5839091394400209,0.10207363434649697,-0.5274957374753584,0.17130923328390377,3.8606792522166344,-0.1842522504655263,-0.5274957374753584,-0.1470971145648181,-0.0015627736848474838,-0.5274957374753584,-0.3780538616111214,-0.19070913638449488,-0.16384542942546698,-0.3084185836579523,-0.5091427516935352,-0.4909203571967618,-0.5274957374753584,-0.5093197290030347
Solyc07g006100.3,5.0,SL3.0ch07,955031,955934,-,Oxysterol-binding protein (AHRD V3.3 *** A9ZM29_SOYBN)                 ,-0.2099435826837032,-0.07028206945495354,-0.22214956260060378,1.1541938251095845,-0.3563269841783371,-0.3951888823454478,-0.047180290711151124,4.087061396628291,-0.11638029298545625,-0.02355583712493935,-0.09220371130529269,-0.4001428109757968,-0.2885894231178224,-0.3849575342863679,-0.3736126948691391,-0.40388215784151354,-0.44319659133174444,-0.46711008859871556,-0.4896437639690706,-0.45690894335782156
Solyc07g006130.2,6.0,SL3.0ch07,984275,984358,+,Eukaryotic peptide chain release factor subunit 43101 (AHRD V3.3 *** ERF1X_ARATH)            ,-0.5583089550104858,-0.6082155802903075,-0.8686302624223581,-0.5977510076848441,-0.6945740733673798,-0.7037014593213673,-0.7537726709591732,0.09921019956651744,-0.22350784226626494,-0.20885382874573044,-0.03375838386109808,-0.6719023690277317,-0.7540209464224493,-0.7410207291320814,-0.4905055355443212,1.5961052442820003,2.705712103435698,1.1570992297023652,1.798488477824131,0.5519083892448787
Solyc07g006180.3,6.0,SL3.0ch07,1012870,1013181,-,Tetratricopeptide repeat protein (AHRD V3.3 *** B6GVA2_SOLLC)                ,-0.21274098077317155,-0.6796484452949265,-1.137103387287266,-0.5089806476552896,-0.24478248179223486,-0.4080538563700798,-0.9204095870870764,-0.8898501046882453,-0.27539450302101653,-0.3476786142044201,-0.27107586151313,-0.1865891242019864,-0.7966390875654997,-0.616003267237146,0.06831443667117008,0.9406896196813989,1.4021193913485221,0.2981618622007358,1.9682559052869848,2.8174087335026803
Solyc07g006230.1,4.0,SL3.0ch07,1047333,1047728,-,LOW QUALITY:NAC domain-containing protein 78 (AHRD V3.3 --* M7YSE5_TRIUA)              ,3.3532298200580777,-0.21698110560985023,-0.3747335335764705,-0.43755489438499057,2.0281381717272255,-0.12952087462774514,-0.4131966243019631,-0.37287481479762186,1.2991534901057917,0.006419838979685721,-0.45538409265431934,-0.4743703744108089,-0.4767500994146341,-0.47488665989117623,-0.47488622316442536,-0.4781839986049463,-0.47784943662596874,-0.47278799039887076,-0.4784902992034959,-0.4784902992034959
Solyc07g006290.2,4.0,SL3.0ch07,1081233,1083642,-,WAT1-related protein (AHRD V3.3 *** K4CBA0_SOLLC)                 ,2.8113774161366742,-0.440709845559471,-0.380806529609564,-0.3521783283464307,1.8432981768831287,-0.3164834304713483,-0.3760914653756714,-0.42524650591097357,2.3978381986498207,-0.42273896806059935,-0.39182173897598827,-0.42075821488380966,-0.440709845559471,-0.440709845559471,-0.440709845559471,-0.440709845559471,-0.440709845559471,-0.440709845559471,-0.440709845559471,-0.440709845559471
Solyc07g006350.3,5.0,SL3.0ch07,1171917,1173513,-,"Ankyrin repeat-containing ""protein,"" putative (AHRD V3.3 *** B9T4P9_RICCO)               ",0.4821474028219954,-0.15276475448202453,-0.5008809027273182,-0.01741972504723283,0.32878041298481686,-0.19302952348143668,-0.3536875134050084,4.006917873258786,0.9849809832492357,-0.17202514773056077,-0.33791780619409223,-0.7276114505860654,-0.43823860822042265,-0.4099616856252564,-0.35753346088138366,-0.3938931793384678,-0.6630907518018725,-0.300054663780512,-0.24561854244224818,-0.5390989565709318
Solyc07g006380.3,9.0,SL3.0ch07,1207804,1208057,+,Defensin-like protein (AHRD V3.3 *** DEF_TOBAC)                 ,-0.4263213795103897,-0.27881100625875377,-0.4255689092133456,3.47889983989188,-0.42649450209977785,-0.4262470203709416,-0.4263154695261775,1.9057454130593208,-0.42645746090671205,-0.42574789360098536,-0.426454322776178,0.009401806524475424,1.2267833143444868,-0.3998325948880062,-0.40106045466952167,-0.4262839772736358,-0.4263262483329783,-0.4264846621120764,-0.42648827795829136,-0.42593619432239305
Solyc07g006385.1,9.0,SL3.0ch07,1209927,1210177,-,Blight-associated protein P12 (AHRD V3.3 *** B6RN16_9ROSI)                ,-0.4178769631994393,-0.4178769631994393,-0.4178769631994393,3.3019301180727734,-0.4178769631994393,-0.4178769631994393,-0.4178769631994393,2.5204984955273018,-0.4178769631994393,-0.4178769631994393,-0.4178769631994393,0.1506602255949587,-0.023927283513147764,0.3189928923097045,-0.4178769631994393,-0.4178769631994393,-0.4178769631994393,-0.4178769631994393,-0.4178769631994393,-0.4178769631994393
Solyc07g006410.1,2.0,SL3.0ch07,1229992,1230951,+,LOW QUALITY:transmembrane protein (AHRD V3.3 *** AT4G16850.1)                ,-0.5749071076845153,1.3844250448196749,1.3813251093596912,0.09403874936292202,-0.6168342511213314,0.0914127370551842,0.6341559462837946,-0.11321170195084686,-0.5615374040574505,1.3635711621154432,2.96351125906349,-0.7250433493442321,-0.6302889471685558,-0.6042380728095893,-0.6334462011589699,-0.6942427964958177,-0.6670244201201811,-0.6784946465726199,-0.7068212352104668,-0.7063498743656254
Solyc07g006490.3,8.0,SL3.0ch07,1270193,1270553,+,"Chlorophyll a-b binding ""protein,"" chloroplastic (AHRD V3.3 --* C0PRU3_PICSI)              ",-0.9525562630217151,-0.38099035698184675,2.6142854470539336,0.26501206239549846,-0.923057893381046,-0.2369643433033437,2.7066214797426493,0.5856850723450697,-1.1042290592147406,0.12432386374085858,0.6235007222057108,-0.6126952976763013,-0.12131102356010069,-0.2950673038627919,-0.2596648199629004,0.0039720226694003,-0.07208918390894918,-0.6037521205601876,-0.7096099115301493,-0.6514130931890543
Solyc07g006620.3,8.0,SL3.0ch07,1487591,1487817,+,Receptor-like kinase (AHRD V3.3 *** G7JD52_MEDTR)                 ,-0.22019449078582834,0.09798831670095987,4.211644888990379,-0.2782152617495484,-0.3103595816211245,-0.12860048624969483,0.426761257793913,-0.3641819503587729,-0.28822043988721285,-0.24387430462992454,0.5110627723800591,-0.37879407108730684,-0.3769661275382564,-0.3829440558714828,-0.3829440558714828,-0.3638704327582004,-0.3829440558714828,-0.3829440558714828,-0.3829440558714828,-0.37945980984202626
Solyc07g006720.3,5.0,SL3.0ch07,1570549,1571423,+,UDP-glycosyltransferase (AHRD V3.3 *** A0A166AF65_DAUCA)                  ,-0.2671363760951807,-0.2671363760951807,-0.2671363760951807,0.4671177924076395,-0.2671363760951807,-0.26434243533121005,-0.24689753506668385,4.303155703116013,-0.2671363760951807,-0.26127095973983855,-0.2671363760951807,-0.2671363760951807,-0.25785330005338986,-0.2671363760951807,-0.2671363760951807,-0.2671363760951807,-0.2671363760951807,-0.2671363760951807,-0.2671363760951807,-0.2671363760951807
Solyc07g006750.3,4.0,SL3.0ch07,1591244,1591554,-,blind-like8                      ,2.3602708325687236,-0.41482978966250555,-0.41482978966250555,-0.41482978966250555,2.957627707355591,-0.4043558644414306,-0.41482978966250555,-0.41482978966250555,1.6747162468333987,-0.39364072268924605,-0.41482978966250555,-0.41482978966250555,-0.4124127921273005,-0.41191167942479107,-0.41482978966250555,-0.4096929045243004,-0.412040661113977,-0.40026226581161173,-0.41482978966250555,-0.41482978966250555
Solyc07g006820.3,6.0,SL3.0ch07,1692717,1693105,+,Transcription initiation factor TFIID subunit 1 (AHRD V3.3 *** A0A1D1Y4I7_9ARAE)             ,-0.7501008975039678,-0.09826233361778645,-1.215460986219609,0.027490619963349224,-0.9734619174547832,0.16198874847936037,-0.8485004295240259,-0.34509675207778046,0.5153650002449078,0.5373030165016421,-0.10791172748822897,-1.292180259729673,-0.7395274443278675,-0.10624317406061938,-0.29823642158226427,-0.49958994942057233,0.03834527168177986,1.3023661243386053,2.733522316822499,1.9581911949750357
Solyc07g006850.2,3.0,SL3.0ch07,1723634,1724152,+,Xyloglucan endotransglucosylase/hydrolase (AHRD V3.3 *-* K4CBF6_SOLLC)                 ,1.9895696725551775,-0.44505434667099614,-0.5512400102752424,-0.4385625134443409,2.5566189305456657,-0.31184350418738777,-0.45412094663453983,0.48229349859619924,2.3288148967931375,-0.47567686474865734,-0.49837427128153194,-0.5509929238702304,-0.5688697813304096,-0.5523457018476852,-0.5573550145488322,-0.5022798139244721,-0.5347702376671887,0.15291794992800348,-0.5594377028633503,-0.5092913151233196
Solyc07g007070.1,6.0,SL3.0ch07,1850299,1850532,+,"LOW QUALITY:Zinc ""finger,"" SWIM-type (AHRD V3.3 *** A0A118JSI3_CYNCS)               ",-0.03722719255962375,-0.4681624402244428,-0.5303601126399291,-0.4538506321638179,-0.25780677169185423,-0.4641939732592501,-0.5303601126399291,0.5051360252240261,0.2344893842190952,0.05125782910552366,-0.31159889212316916,-0.5303601126399291,-0.5303601126399291,-0.36362725021712455,-0.2924530397422227,-0.38764620031857877,-0.44495712594402953,-0.02366532579966624,0.7599027324942036,4.075843323560648
Solyc07g007110.3,8.0,SL3.0ch07,1860826,1861638,+,Peptidyl-prolyl cis-trans isomerase (AHRD V3.3 *** K4CBI2_SOLLC)                ,-0.9735107480848872,0.11958038411976374,2.861000309978065,0.022189145546795297,-1.1269055010199307,-0.604676736855888,2.3261248461844444,-0.7508942928084353,-1.1143919391423598,-0.009047834243293855,0.422445757177802,-0.6347643377224003,0.5658981955791311,0.11608316298411406,-0.12174816509725872,0.2851706586902236,0.24361215169973358,-0.6030982042572786,-0.6569768424711772,-0.3660900102571577
Solyc07g007125.1,2.0,SL3.0ch07,1890822,1891132,+,embryonic flower 1 (EMF1) (AHRD V3.3 --* AT5G11530.3)               ,-0.4342211114505251,-0.8216964924193958,-0.2585765131778929,-0.7074897684342722,-0.4150838349061385,-0.2122265672069595,0.11731636819659882,-0.6034934737307526,0.0521818576552766,1.3450670481888385,3.8645484052797454,-0.4343608661519995,-0.6545111313944016,0.32428568401694996,-0.029164772065906303,0.1829212232000877,-0.31717958299389665,-0.21185620772185637,-0.4816226051679839,-0.30483765971551574
Solyc07g007200.3,5.0,SL3.0ch07,1946603,1946897,-,"Ring finger ""protein,"" putative (AHRD V3.3 *** B9T2M9_RICCO)               ",-0.07485234740147732,0.005963579386367573,-0.5076921592501553,0.0451543421642629,-0.29777519193810326,-0.14112702924412068,-0.5626439145976617,4.271358255046458,-0.2732638288948505,-0.140629838654858,-0.46776241572669436,-0.46312772430038707,-0.2246482683074024,-0.0857535097466102,-0.3322477010678809,-0.1056325383613718,-0.42270291930966236,0.09770834505239687,0.08302461134325456,-0.403349746191505
Solyc07g007240.3,4.0,SL3.0ch07,1984541,1984935,+,Metallocarboxypeptidase inhibitor (AHRD V3.3 *** A0A0A0VBW2_SOLTU)                 ,2.5771676022522385,-0.3117106608836622,-0.39770243246350456,-0.44883955706936757,2.918482004266228,0.44764581035982204,-0.2715852026843871,0.11123824969629828,1.0507790004832835,-0.28930131781027696,-0.45182087552969835,-0.5502054936709929,-0.5507669746438955,-0.5453694166140747,-0.5501150430304059,-0.5468025971979327,-0.5417990149364232,-0.5493117358071945,-0.5492153700721565,-0.5507669746438955
Solyc07g007280.3,8.0,SL3.0ch07,2013064,2013163,-,chlororespiratory reduction 6 (AHRD V3.3 *** AT2G47910.2)                ,-0.7875437703250939,-0.24595633007195827,2.118878037047217,-0.10086903895522843,-0.783601268557185,0.16247672186759637,2.927368263205848,-0.2219670600135869,-0.7768577019354016,0.6275089194533112,1.0762264598863844,-0.697097665253329,0.011052135992424111,0.28753337591830336,0.14714339233484058,-0.6591925405549945,-0.7642186510031516,-0.7601050725150297,-0.7786558792475983,-0.7821223272733709
Solyc07g007310.3,8.0,SL3.0ch07,2034646,2034974,+,Methyltransferase-related family protein (AHRD V3.3 *** B9IMM0_POPTR)                ,-0.7634608241383967,0.27237544494310445,1.7759317200164935,0.761455200991141,-0.5852799314104027,0.07665583435036462,2.9176384696999236,-0.19941158618519414,-0.589697150140363,-0.11698486166538316,1.0896672192667682,-0.8832540677281204,0.6221895593013623,0.1293761608137123,-0.2238593386771101,-0.5800525368384813,-0.6844051041473274,-0.7725228220222435,-1.1424107010150304,-1.103950685414824
Solyc07g007390.3,6.0,SL3.0ch07,2129868,2133025,+,Octicosapeptide/Phox/Bem1p domain-containing protein / tetratricopeptide repeat-containing protein (AHRD V3.3 *** A0A061GVW9_THECC)            ,-0.8173128637217534,-0.023882149951312933,-0.9421055899463716,-0.5914581268872822,-1.1412741574154435,0.20706219792716596,-0.6885618451139267,-0.7622222879446362,0.21019803503982343,0.041971218406457844,-0.45545856450001565,-1.0824944220745722,-0.8714253086520464,0.2933623974596683,0.14770436658353592,-0.20898377643954788,0.5555167014054053,1.8673985109204634,2.620622737527693,1.641342927376695
Solyc07g007460.2,3.0,SL3.0ch07,2167013,2167624,+,Cytochrome P450 (AHRD V3.3 *** Q9AVQ2_SOLTU)                 ,1.5166913338022878,-0.560169905818605,-0.5203066696193656,0.05363902843991043,0.9048290827424401,-0.3824165871121673,-0.14230755641845738,0.3515687133393667,3.681500117494877,-0.07189587117660783,-0.31336983594050055,-0.45171784744723836,-0.5385726518328317,-0.5248810275637203,-0.3556534032238678,-0.4005558041165987,-0.4486971032686161,-0.5187638692207666,-0.6092054421314907,-0.6697147009280477
Solyc07g007480.2,4.0,SL3.0ch07,2183033,2183090,-,Protein DETOXIFICATION (AHRD V3.3 *-* M1D0T9_SOLTU)                 ,0.9989954454506877,-0.5610981767559078,-0.3922275870526371,-0.4616483914286365,2.277705032325682,-0.5045966161939467,0.0261132053788467,-0.41737139106672194,2.8644848307401363,-0.4918674336496057,1.3409901997083054,-0.5610981767559078,-0.5148500099897347,-0.5610981767559078,-0.5610981767559078,-0.5610981767559078,-0.5610981767559078,-0.4187375151108583,-0.4870918121585126,-0.45330889641755784
Solyc07g007520.1,5.0,SL3.0ch07,2205747,2206583,+,LOW QUALITY:GDSL-like Lipase/Acylhydrolase superfamily protein (AHRD V3.3 --* AT1G09390.1)              ,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,4.358898943540672,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172
Solyc07g007540.1,5.0,SL3.0ch07,2214939,2215006,+,LOW QUALITY:NUP50 (Nucleoporin 50 kDa) protein (AHRD V3.3 --* AT1G52380.4)             ,-0.35849126436192036,-0.35849126436192036,-0.35849126436192036,0.15136818966634474,3.2291645261073945,-0.35849126436192036,-0.35849126436192036,2.7138187783789065,-0.35849126436192036,-0.35849126436192036,-0.35849126436192036,-0.35849126436192036,-0.35849126436192036,-0.35849126436192036,-0.35849126436192036,-0.35849126436192036,-0.35849126436192036,-0.35849126436192036,-0.35849126436192036,-0.35849126436192036
Solyc07g007560.3,6.0,SL3.0ch07,2235306,2236332,-,phosphate transporter 43195 (AHRD V3.3 *** AT5G20380.2)                ,-0.9166439843885077,-0.5636029490241738,-0.27885423753177013,-0.40976843314831857,-0.7986376014327093,-0.29895649243086664,-0.09674837722748324,-0.3020410134839046,-0.842103091058472,0.17071732412008428,-0.19241519248284977,-1.2557158909788924,-0.826563100932271,-0.12765314674138567,0.21503438887562568,0.3449882207655658,-0.2944103826523811,1.8908928752139034,2.732858751564457,1.8496223329743462
Solyc07g007610.2,5.0,SL3.0ch07,2270719,2271283,+,"LOW QUALITY:RING/U-box superfamily ""protein,"" putative (AHRD V3.3 *** A0A061GPA7_THECC)              ",-0.23633906394247955,-0.09491531678482715,-0.07702563119188717,-0.06373109998569844,-0.2610588511962664,-0.12681574284146072,-0.2344581425599524,4.335483575750276,-0.23640360488601647,0.03741398402456977,-0.2524267598998119,-0.25722515653568,-0.3157808021133509,-0.3144435276339199,-0.30263702884611626,-0.3201784858405237,-0.3307243846054303,-0.3044365814977255,-0.32614285161018125,-0.3181545278035188
Solyc07g007710.3,5.0,SL3.0ch07,2363289,2363388,-,Defensin protein (AHRD V3.3 *** B1N680_SOLLC)                 ,-0.40282609614957504,-0.4207345407593036,-0.4207345407593036,-0.4138182647378108,-0.4207345407593036,-0.4207345407593036,-0.4207345407593036,3.945658130545205,-0.415879750579573,-0.4207345407593036,-0.4207345407593036,-0.3295078383362406,-0.3621837364795226,-0.21901147761884585,-0.0093697088633335,-0.15807654537796273,-0.2690467249118575,1.3212945799454447,-0.3818927637930226,0.6398019816722198
Solyc07g007720.3,5.0,SL3.0ch07,2371248,2371371,-,Auxin response factor 2 (AHRD V3.3 --* ARFB_ORYSJ)               ,-0.31566794367776985,-0.31566794367776985,-0.31566794367776985,-0.31566794367776985,-0.31566794367776985,-0.31566794367776985,-0.31566794367776985,3.8568054880035936,-0.31566794367776985,-0.31566794367776985,-0.31566794367776985,-0.31566794367776985,-0.31566794367776985,1.8252174981962634,-0.31566794367776985,-0.31566794367776985,-0.31566794367776985,-0.31566794367776985,-0.31566794367776985,-0.31566794367776985
Solyc07g007725.1,5.0,SL3.0ch07,2374448,2374488,-,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein (AHRD V3.3 --* AT5G55410.2)           ,-0.2428697328011434,-0.2428697328011434,-0.2428697328011434,0.01988983986755902,-0.2428697328011434,-0.2428697328011434,-0.2428697328011434,4.3517653505530225,-0.2428697328011434,-0.2428697328011434,-0.2428697328011434,-0.2428697328011434,-0.2428697328011434,-0.2428697328011434,-0.2428697328011434,-0.2428697328011434,-0.2428697328011434,-0.2428697328011434,-0.2428697328011434,-0.2428697328011434
Solyc07g007730.3,5.0,SL3.0ch07,2380330,2380476,-,Defensin protein (AHRD V3.3 *** B1N679_SOLLC)                 ,-0.31918514778094215,-0.3135271540482527,-0.31656433505399517,1.9504992431998203,-0.3197087365136907,-0.31892620973665053,-0.3170322642319355,3.7900810080235936,-0.3198319247181958,-0.3198319247181958,-0.3198319247181958,-0.31971472335697426,-0.3186053285045672,-0.3196885627174136,-0.31968220275641823,-0.31962424513570364,-0.31969268114831584,-0.3198319247181958,-0.3198319247181958,-0.3194690366475742
Solyc07g008030.2,4.0,SL3.0ch07,2741264,2742674,+,"Beta-1,4-N-acetylglucosaminyltransferase family protein (AHRD V3.3 *** A0A061GP08_THECC)                ",1.6944144465056423,-0.4271177345960197,-0.4233988246947397,-0.34323191050892427,2.5938936333735443,-0.4479405709067171,0.1621589230682706,-0.2702834012278094,2.36892117299617,-0.26125831767245816,0.4862108886229823,-0.4576935644532859,-0.45366281363838484,-0.09970951959518166,-0.12899601750631584,-0.6229797576349947,-0.8978772401289202,-0.6772248531778099,-0.9095704036254232,-0.8846541351996199
Solyc07g008070.1,5.0,SL3.0ch07,2775782,2776894,-,LOW QUALITY:Calcium-dependent lipid-binding (CaLB domain) family protein (AHRD V3.3 *** G7I6T6_MEDTR)            ,-0.23913097044010254,-0.20587538508119585,-0.24154589811299557,-0.17390658452339275,-0.2337343845433917,-0.22595689477989972,-0.2218574282242859,4.357965979257714,-0.2111824270781255,-0.24696072370420646,-0.24663479915470876,-0.24012936061620152,-0.19369203077072214,-0.24308675177347058,-0.2548421889446827,-0.2176503225343471,-0.25175018647832764,-0.2566188586122365,-0.2313323389009555,-0.22207844498446672
Solyc07g008130.3,3.0,SL3.0ch07,2840349,2841238,-,Blue copper-like protein (AHRD V3.3 *** A0A0B0PL86_GOSAR)                ,1.0901465524144405,-0.3921133893652206,-0.3918734382426042,-0.39173207700006163,2.0600830728985575,-0.3914321419378057,-0.3879721747470272,-0.39031781194766235,3.463259885909596,-0.3719326599572482,-0.3731777207355722,-0.3905057068639627,-0.3919946941402123,-0.39125845167533485,-0.3918304461340861,-0.3908784081349491,-0.39122191884626034,-0.3918863932709752,-0.3914953775929235,-0.3918667006306847
Solyc07g008180.3,9.0,SL3.0ch07,2921044,2921396,+,CRABS CLAW-like protein 5a                   ,-0.9926838336614242,-0.8697035740232807,0.17259259432477908,1.1954020655261377,-0.9935102071672405,-0.9989103083312993,-0.03134238031351566,1.8380637044953272,-1.0023885598414726,-0.9955748228259381,-0.5409092457816219,1.6310572364483715,2.1161013523932484,0.6442666151737007,0.8318661972500787,-0.2061932488500141,-0.34920982262929173,-0.5773252343409127,-0.3271314039052453,-0.544467123940385
Solyc07g008280.3,3.0,SL3.0ch07,3051014,3051279,-,"Transmembrane ""protein,"" putative (AHRD V3.3 *** G7JD04_MEDTR)                ",-0.03386161133206794,-0.5684772908527397,-0.6196155322616534,-0.4829891546674412,2.263278821416136,0.2501628475581054,-0.24017803275668867,0.4868524292533497,3.300804969769423,0.19195531558279597,-0.048778203017249465,0.023855907813923785,-0.7071366367013465,-0.6001178843126185,-0.33202252036155455,-0.6171647434724985,-0.5310733962394605,-0.626581717417686,-0.5167086217738689,-0.592204946226861
Solyc07g008390.2,5.0,SL3.0ch07,3198174,3199013,-,"Kinase, putative (AHRD V3.3 *-* B9SRU2_RICCO)                 ",-0.2076939047713575,-0.046972632342418566,-0.24620336123704553,-0.15756405988778488,-0.27922858166942666,-0.27048508397820764,-0.23950430655583838,4.351660274483048,-0.26406260633528766,-0.2751991447856279,-0.2734847616220319,-0.25711856368141195,-0.14719769666333138,-0.21796576736121087,-0.21479983445479167,-0.27286592599830894,-0.27667866119199774,-0.17427304937854307,-0.2711497317135816,-0.25921260085484327
Solyc07g008400.2,5.0,SL3.0ch01,69248697,69249536,+,MAP kinase kinase kinase 45                  ,-0.23047826908644345,-0.23047826908644345,-0.23047826908644345,-0.21024784794632434,-0.23047826908644345,-0.23047826908644345,-0.23047826908644345,4.358856691502307,-0.23047826908644345,-0.23047826908644345,-0.23047826908644345,-0.23047826908644345,-0.23047826908644345,-0.23047826908644345,-0.23047826908644345,-0.23047826908644345,-0.23047826908644345,-0.23047826908644345,-0.23047826908644345,-0.23047826908644345
Solyc07g008470.3,8.0,SL3.0ch07,3379070,3379332,-,Macrophage migration inhibitory factor family protein (AHRD V3.3 *** D7MMS4_ARALL)             ,-0.6326379403700135,0.2113426690326315,2.2564011305168097,0.8356950046162882,-0.4963655471702167,0.27521376263786945,2.9516932985460578,-0.39865969999699824,-0.7367059227921339,0.3160898449103082,0.7173412652235176,-0.6699215187932221,-0.1859467207333896,-0.4351203120111253,-0.5091994761086543,-0.5727203212494438,-0.7365667182495383,-0.6468105688029269,-0.7321960069642239,-0.8109262222415915
Solyc07g008500.1,9.0,SL3.0ch07,3433353,3433469,+,Histone-lysine N-methyltransferase (AHRD V3.3 *-* A0A0K9P7Y1_ZOSMR)                 ,-0.3310247114126369,-0.3310247114126369,-0.3310247114126369,4.117181210788445,-0.3310247114126369,-0.3310247114126369,-0.3310247114126369,0.6041343054123005,-0.3310247114126369,-0.3310247114126369,-0.3310247114126369,-0.3310247114126369,-0.3310247114126369,0.9061045778140826,-0.3310247114126369,-0.3310247114126369,-0.3310247114126369,-0.3310247114126369,-0.3310247114126369,-0.3310247114126369
Solyc07g008540.3,8.0,SL3.0ch07,3468696,3470226,-,chloroplast import apparatus 2 (AHRD V3.3 *** AT5G57180.2)               ,-0.9338076756885723,1.0348861265257159,2.5257756069532564,0.7029941820673385,-0.8518862608831288,0.14365527360797356,1.2756262462992862,-0.5477340198036784,-0.7475853660533257,0.655790790758698,2.0323579048492597,-0.9598105716664791,-0.4029847765853426,-0.41370925214868104,-0.5796701345145197,-0.610674253498436,-0.7232395825129515,-0.3584250325327361,-0.5746431857065731,-0.6669160194671016
Solyc07g008550.3,4.0,SL3.0ch07,3497499,3498110,+,Purple acid phosphatase (AHRD V3.3 *** K4CBX4_SOLLC)                ,1.8719391280416229,-0.5022678309047941,-0.45939587511993824,0.7189924397544886,2.802398679150598,-0.5285539306885005,-0.5178940322452853,-0.4097120808112723,2.1326734987793428,-0.40468740710002665,-0.39653916552878815,-0.5308605500770907,-0.5315017867175932,-0.501651238705561,-0.5181983676246966,-0.4581815343879467,-0.40096949104558244,-0.46939249287422874,-0.43654924075806756,-0.45964872113668187
Solyc07g008580.2,5.0,SL3.0ch07,3545455,3546868,-,Histone-lysine N-methyltransferase (AHRD V3.3 *** A0A0K9P7Y1_ZOSMR)                 ,-0.32747807223881786,-0.2736911963076883,-0.32747807223881786,1.298945990506714,-0.32747807223881786,-0.32747807223881786,-0.32747807223881786,4.061858573535899,-0.32747807223881786,-0.32747807223881786,-0.32747807223881786,0.15253578808616083,-0.32747807223881786,-0.32747807223881786,-0.32747807223881786,-0.32747807223881786,-0.32747807223881786,-0.32747807223881786,-0.32747807223881786,-0.32747807223881786
Solyc07g008680.3,9.0,SL3.0ch07,3663669,3663706,+,Sesquiterpene synthase (AHRD V3.3 *-* G8H5N3_SOLLC)                 ,-0.3488681274385504,-0.3488681274385504,-0.3488681274385504,3.9958367894198545,-0.3488681274385504,-0.3488681274385504,1.1822576727169676,0.7526637043185334,-0.3488681274385504,-0.3488681274385504,-0.3488681274385504,-0.3488681274385504,-0.3488681274385504,-0.3488681274385504,-0.3488681274385504,-0.3488681274385504,-0.3488681274385504,-0.3488681274385504,-0.3488681274385504,-0.3488681274385504
Solyc07g008690.3,5.0,SL3.0ch07,3665475,3665901,+,Sesquiterpene synthase (AHRD V3.3 *** G8H5N3_SOLLC)                 ,-0.6188053685264232,0.6920037676419524,0.8795308830527441,2.0498066568874704,-0.38527643404805145,-0.19660730008755553,0.3669472248631086,2.9825083682478515,-0.6188053685264232,0.9263604886387865,-0.6188053685264232,-0.6188053685264232,-0.6188053685264232,-0.6188053685264232,-0.6188053685264232,-0.5084146014056528,-0.6188053685264232,-0.6188053685264232,-0.6188053685264232,-0.6188053685264232
Solyc07g008865.1,5.0,SL3.0ch07,3843942,3844050,-,"Serine ""hydroxymethyltransferase,"" mitochondrial (AHRD V3.3 --* GLYM_SOLTU)                ",-0.3842664899488525,-0.17866884006647357,-0.3842664899488525,-0.3842664899488525,-0.3842664899488525,-0.3842664899488525,-0.3842664899488525,4.178329183344813,-0.3842664899488525,-0.3842664899488525,-0.3842664899488525,0.026679893676833592,0.17307186012937756,-0.3842664899488525,0.017032571541986726,-0.3842664899488525,-0.3842664899488525,0.7470441013672535,-0.3842664899488525,0.031975599341291405
